pop,chromosome,window_pos_1,window_pos_2,avg_pi,no_sites,count_diffs,count_comparisons,count_missing
Salish,Scaffold_8__1_contigs__length_23786643,11160001,11175000,NA,0,NA,NA,NA
B_SPWA,Scaffold_8__1_contigs__length_23786643,11160001,11175000,NA,0,NA,NA,NA
E_NCCA,Scaffold_8__1_contigs__length_23786643,11160001,11175000,NA,0,NA,NA,NA
E_NCCA,Scaffold_8__1_contigs__length_23786643,11175001,11190000,NA,0,NA,NA,NA
B_SPWA,Scaffold_8__1_contigs__length_23786643,11175001,11190000,NA,0,NA,NA,NA
Salish,Scaffold_8__1_contigs__length_23786643,11175001,11190000,NA,0,NA,NA,NA
B_SPWA,Scaffold_8__1_contigs__length_23786643,11190001,11205000,NA,0,NA,NA,NA
E_NCCA,Scaffold_8__1_contigs__length_23786643,11190001,11205000,NA,0,NA,NA,NA
Salish,Scaffold_8__1_contigs__length_23786643,11190001,11205000,NA,0,NA,NA,NA
Salish,Scaffold_8__1_contigs__length_23786643,11205001,11220000,0.1048196831816649,43,1244,11868,0
B_SPWA,Scaffold_8__1_contigs__length_23786643,11205001,11220000,0.1215605749486653,43,592,4870,20
E_NCCA,Scaffold_8__1_contigs__length_23786643,11205001,11220000,0.1123183915169042,43,8156,72615,62
Salish,Scaffold_8__1_contigs__length_23786643,11220001,11235000,NA,0,NA,NA,NA
B_SPWA,Scaffold_8__1_contigs__length_23786643,11220001,11235000,NA,0,NA,NA,NA
E_NCCA,Scaffold_8__1_contigs__length_23786643,11220001,11235000,NA,0,NA,NA,NA
Salish,Scaffold_8__1_contigs__length_23786643,11235001,11250000,0.0760869565217391,7,147,1932,0
B_SPWA,Scaffold_8__1_contigs__length_23786643,11235001,11250000,0.1116279069767441,7,72,645,14
E_NCCA,Scaffold_8__1_contigs__length_23786643,11235001,11250000,0.0997108385681523,7,1000,10029,42
Salish,Scaffold_8__1_contigs__length_23786643,11250001,11265000,0.0416666666666666,2,23,552,0
B_SPWA,Scaffold_8__1_contigs__length_23786643,11250001,11265000,0.0625,2,15,240,0
E_NCCA,Scaffold_8__1_contigs__length_23786643,11250001,11265000,0.0825771324863883,2,273,3306,4
Salish,Scaffold_8__1_contigs__length_23786643,11265001,11280000,0.0683285509325681,43,762,11152,32
B_SPWA,Scaffold_8__1_contigs__length_23786643,11265001,11280000,0.0641797031688728,43,320,4986,12
E_NCCA,Scaffold_8__1_contigs__length_23786643,11265001,11280000,0.0604301499007229,43,3987,65977,178
E_NCCA,Scaffold_8__1_contigs__length_23786643,11280001,11295000,0.1831220120557056,9,2643,14433,26
Salish,Scaffold_8__1_contigs__length_23786643,11280001,11295000,0.0951209512095121,9,232,2439,2
B_SPWA,Scaffold_8__1_contigs__length_23786643,11280001,11295000,0.2223489167616875,9,195,877,14
B_SPWA,Scaffold_8__1_contigs__length_23786643,11295001,11310000,0.1039603960396039,11,126,1212,8
Salish,Scaffold_8__1_contigs__length_23786643,11295001,11310000,0.0902919212491513,11,266,2946,4
E_NCCA,Scaffold_8__1_contigs__length_23786643,11295001,11310000,0.0870347821483403,11,1644,18889,10
Salish,Scaffold_8__1_contigs__length_23786643,11310001,11325000,0.2593167701863354,7,501,1932,0
B_SPWA,Scaffold_8__1_contigs__length_23786643,11310001,11325000,0.2108508014796547,7,171,811,2
E_NCCA,Scaffold_8__1_contigs__length_23786643,11310001,11325000,0.2298345639779418,7,2459,10699,30
Salish,Scaffold_8__1_contigs__length_23786643,11325001,11340000,0.1443809730080948,144,5333,36937,126
B_SPWA,Scaffold_8__1_contigs__length_23786643,11325001,11340000,0.15063659009133679,144,2177,14452,200
E_NCCA,Scaffold_8__1_contigs__length_23786643,11325001,11340000,0.1286629678830976,144,29637,230346,428
Salish,Scaffold_8__1_contigs__length_23786643,11340001,11355000,NA,0,NA,NA,NA
B_SPWA,Scaffold_8__1_contigs__length_23786643,11340001,11355000,NA,0,NA,NA,NA
E_NCCA,Scaffold_8__1_contigs__length_23786643,11340001,11355000,NA,0,NA,NA,NA
Salish,Scaffold_8__1_contigs__length_23786643,11355001,11370000,0.5036231884057971,2,278,552,0
B_SPWA,Scaffold_8__1_contigs__length_23786643,11355001,11370000,0.4291666666666666,2,103,240,0
E_NCCA,Scaffold_8__1_contigs__length_23786643,11355001,11370000,0.4660633484162896,2,1236,2652,16
E_NCCA,Scaffold_8__1_contigs__length_23786643,11370001,11385000,0.0876869601853802,12,1665,18988,40
Salish,Scaffold_8__1_contigs__length_23786643,11370001,11385000,0.0841092489137181,12,271,3222,4
B_SPWA,Scaffold_8__1_contigs__length_23786643,11370001,11385000,0.04375,12,63,1440,0
B_SPWA,Scaffold_8__1_contigs__length_23786643,11385001,11400000,0.1680346557227542,113,2211,13158,28
Salish,Scaffold_8__1_contigs__length_23786643,11385001,11400000,0.1559687469093067,113,4731,30333,38
E_NCCA,Scaffold_8__1_contigs__length_23786643,11385001,11400000,0.1455391636355421,113,25768,177052,404
E_NCCA,Scaffold_8__1_contigs__length_23786643,11400001,11415000,NA,0,NA,NA,NA
B_SPWA,Scaffold_8__1_contigs__length_23786643,11400001,11415000,NA,0,NA,NA,NA
Salish,Scaffold_8__1_contigs__length_23786643,11400001,11415000,NA,0,NA,NA,NA
Salish,Scaffold_8__1_contigs__length_23786643,11415001,11430000,0.1865942028985507,2,103,552,0
B_SPWA,Scaffold_8__1_contigs__length_23786643,11415001,11430000,0.25,2,60,240,0
E_NCCA,Scaffold_8__1_contigs__length_23786643,11415001,11430000,0.3333333333333333,2,1102,3306,4
Salish,Scaffold_8__1_contigs__length_23786643,11430001,11445000,0.1620419779437922,42,1822,11244,16
B_SPWA,Scaffold_8__1_contigs__length_23786643,11430001,11445000,0.1822569524247299,42,793,4351,50
E_NCCA,Scaffold_8__1_contigs__length_23786643,11430001,11445000,0.1570672036995599,42,10529,67035,130
Salish,Scaffold_8__1_contigs__length_23786643,11445001,11460000,NA,0,NA,NA,NA
B_SPWA,Scaffold_8__1_contigs__length_23786643,11445001,11460000,NA,0,NA,NA,NA
E_NCCA,Scaffold_8__1_contigs__length_23786643,11445001,11460000,NA,0,NA,NA,NA
Salish,Scaffold_8__1_contigs__length_23786643,11460001,11475000,NA,0,NA,NA,NA
B_SPWA,Scaffold_8__1_contigs__length_23786643,11460001,11475000,NA,0,NA,NA,NA
E_NCCA,Scaffold_8__1_contigs__length_23786643,11460001,11475000,NA,0,NA,NA,NA
B_SPWA,Scaffold_8__1_contigs__length_23786643,11475001,11490000,NA,0,NA,NA,NA
E_NCCA,Scaffold_8__1_contigs__length_23786643,11475001,11490000,NA,0,NA,NA,NA
Salish,Scaffold_8__1_contigs__length_23786643,11475001,11490000,NA,0,NA,NA,NA
E_NCCA,Scaffold_8__1_contigs__length_23786643,11490001,11505000,0.1285500747384155,6,1290,10035,10
B_SPWA,Scaffold_8__1_contigs__length_23786643,11490001,11505000,0.1402777777777777,6,101,720,0
Salish,Scaffold_8__1_contigs__length_23786643,11490001,11505000,0.0682367149758454,6,113,1656,0
B_SPWA,Scaffold_8__1_contigs__length_23786643,11505001,11520000,NA,0,NA,NA,NA
E_NCCA,Scaffold_8__1_contigs__length_23786643,11505001,11520000,NA,0,NA,NA,NA
Salish,Scaffold_8__1_contigs__length_23786643,11505001,11520000,NA,0,NA,NA,NA
E_NCCA,Scaffold_8__1_contigs__length_23786643,11520001,11535000,0.1376332716538902,7,1562,11349,18
B_SPWA,Scaffold_8__1_contigs__length_23786643,11520001,11535000,0.0826140567200986,7,67,811,2
Salish,Scaffold_8__1_contigs__length_23786643,11520001,11535000,0.1754658385093167,7,339,1932,0
Salish,Scaffold_8__1_contigs__length_23786643,11535001,11550000,NA,0,NA,NA,NA
B_SPWA,Scaffold_8__1_contigs__length_23786643,11535001,11550000,NA,0,NA,NA,NA
E_NCCA,Scaffold_8__1_contigs__length_23786643,11535001,11550000,NA,0,NA,NA,NA
E_NCCA,Scaffold_8__1_contigs__length_23786643,11550001,11565000,0.0783721343522303,4,441,5627,26
B_SPWA,Scaffold_8__1_contigs__length_23786643,11550001,11565000,0,4,0,480,0
Salish,Scaffold_8__1_contigs__length_23786643,11550001,11565000,0.0641025641025641,4,65,1014,4
Salish,Scaffold_8__1_contigs__length_23786643,11565001,11580000,0.1457831325301204,10,363,2490,12
B_SPWA,Scaffold_8__1_contigs__length_23786643,11565001,11580000,0.1516666666666666,10,182,1200,0
E_NCCA,Scaffold_8__1_contigs__length_23786643,11565001,11580000,0.1336967808930425,10,2060,15408,40
Salish,Scaffold_8__1_contigs__length_23786643,11580001,11595000,NA,0,NA,NA,NA
B_SPWA,Scaffold_8__1_contigs__length_23786643,11580001,11595000,NA,0,NA,NA,NA
E_NCCA,Scaffold_8__1_contigs__length_23786643,11580001,11595000,NA,0,NA,NA,NA
B_SPWA,Scaffold_8__1_contigs__length_23786643,11595001,11610000,0.1015625,48,585,5760,0
E_NCCA,Scaffold_8__1_contigs__length_23786643,11595001,11610000,0.0856669765280037,48,5898,68848,288
Salish,Scaffold_8__1_contigs__length_23786643,11595001,11610000,0.1047489206998409,48,1383,13203,2
Salish,Scaffold_8__1_contigs__length_23786643,11610001,11625000,0.1465881642512077,48,1942,13248,0
B_SPWA,Scaffold_8__1_contigs__length_23786643,11610001,11625000,0.1282986111111111,48,739,5760,0
E_NCCA,Scaffold_8__1_contigs__length_23786643,11610001,11625000,0.1407095688204065,48,10867,77230,140
Salish,Scaffold_8__1_contigs__length_23786643,11625001,11640000,NA,0,NA,NA,NA
B_SPWA,Scaffold_8__1_contigs__length_23786643,11625001,11640000,NA,0,NA,NA,NA
E_NCCA,Scaffold_8__1_contigs__length_23786643,11625001,11640000,NA,0,NA,NA,NA
E_NCCA,Scaffold_8__1_contigs__length_23786643,11640001,11655000,NA,0,NA,NA,NA
B_SPWA,Scaffold_8__1_contigs__length_23786643,11640001,11655000,NA,0,NA,NA,NA
Salish,Scaffold_8__1_contigs__length_23786643,11640001,11655000,NA,0,NA,NA,NA
B_SPWA,Scaffold_8__1_contigs__length_23786643,11655001,11670000,0.1136964569011105,16,215,1891,2
E_NCCA,Scaffold_8__1_contigs__length_23786643,11655001,11670000,0.0944992329607714,16,2156,22815,98
Salish,Scaffold_8__1_contigs__length_23786643,11655001,11670000,0.1439628482972136,16,558,3876,24
Salish,Scaffold_8__1_contigs__length_23786643,11670001,11685000,0.1426054733772742,124,4695,32923,58
B_SPWA,Scaffold_8__1_contigs__length_23786643,11670001,11685000,0.1559415410513428,124,2038,13069,126
E_NCCA,Scaffold_8__1_contigs__length_23786643,11670001,11685000,0.138585699627312,124,26067,188093,558
E_NCCA,Scaffold_8__1_contigs__length_23786643,11685001,11700000,0.1042279050077808,108,17481,167719,418
B_SPWA,Scaffold_8__1_contigs__length_23786643,11685001,11700000,0.1134607881388997,108,1454,12815,10
Salish,Scaffold_8__1_contigs__length_23786643,11685001,11700000,0.1265096618357488,108,3771,29808,0
Salish,Scaffold_8__1_contigs__length_23786643,11700001,11715000,0.2216183574879227,24,1468,6624,0
B_SPWA,Scaffold_8__1_contigs__length_23786643,11700001,11715000,0.2239425981873112,24,593,2648,16
E_NCCA,Scaffold_8__1_contigs__length_23786643,11700001,11715000,0.1867100623813398,24,6884,36870,100
Salish,Scaffold_8__1_contigs__length_23786643,11715001,11730000,0.0956103697713079,405,10640,111285,22
B_SPWA,Scaffold_8__1_contigs__length_23786643,11715001,11730000,0.0762193198309041,405,3624,47547,74
E_NCCA,Scaffold_8__1_contigs__length_23786643,11715001,11730000,0.083833543292202,405,59427,708869,138
E_NCCA,Scaffold_8__1_contigs__length_23786643,11730001,11745000,0.0546707047876384,1427,136614,2498852,468
B_SPWA,Scaffold_8__1_contigs__length_23786643,11730001,11745000,0.0488729268862415,1427,8369,171240,0
Salish,Scaffold_8__1_contigs__length_23786643,11730001,11745000,0.0470403030729653,1427,18377,390665,142
Salish,Scaffold_8__1_contigs__length_23786643,11745001,11760000,0.1073713981670379,1305,37736,351453,406
B_SPWA,Scaffold_8__1_contigs__length_23786643,11745001,11760000,0.0776449843260188,1305,11889,153120,240
E_NCCA,Scaffold_8__1_contigs__length_23786643,11745001,11760000,0.0697964251086813,1305,161179,2309273,10
B_SPWA,Scaffold_8__1_contigs__length_23786643,11760001,11775000,0.0523188832922516,1247,7811,149296,24
E_NCCA,Scaffold_8__1_contigs__length_23786643,11760001,11775000,0.0442065883254948,1247,97557,2206843,6
Salish,Scaffold_8__1_contigs__length_23786643,11760001,11775000,0.0670316102640386,1247,22531,336125,366
B_SPWA,Scaffold_8__1_contigs__length_23786643,11775001,11790000,0.1088878016960208,511,6677,61320,0
E_NCCA,Scaffold_8__1_contigs__length_23786643,11775001,11790000,0.1012537596571036,511,90524,894031,182
Salish,Scaffold_8__1_contigs__length_23786643,11775001,11790000,0.0950440544464088,511,13225,139146,84
Salish,Scaffold_8__1_contigs__length_23786643,11790001,11805000,0.0669537891753879,1339,23863,356410,596
B_SPWA,Scaffold_8__1_contigs__length_23786643,11790001,11805000,0.0665807885630572,1339,10544,158364,160
E_NCCA,Scaffold_8__1_contigs__length_23786643,11790001,11805000,0.0719062319242838,1339,169689,2359865,178
B_SPWA,Scaffold_8__1_contigs__length_23786643,11805001,11820000,0.0461522962145996,1582,8704,188593,86
E_NCCA,Scaffold_8__1_contigs__length_23786643,11805001,11820000,0.0447829878882527,1582,125341,2798853,22
Salish,Scaffold_8__1_contigs__length_23786643,11805001,11820000,0.0508377234342761,1582,21510,423111,618
Salish,Scaffold_8__1_contigs__length_23786643,11820001,11835000,0.0436647662412414,1157,13579,310983,378
B_SPWA,Scaffold_8__1_contigs__length_23786643,11820001,11835000,0.0448595572397,1157,6227,138811,2
E_NCCA,Scaffold_8__1_contigs__length_23786643,11820001,11835000,0.0503821306009794,1157,103136,2047075,14
B_SPWA,Scaffold_8__1_contigs__length_23786643,11835001,11850000,0.0471418579512939,1312,7414,157270,12
E_NCCA,Scaffold_8__1_contigs__length_23786643,11835001,11850000,0.0474063842252909,1312,109962,2319561,46
Salish,Scaffold_8__1_contigs__length_23786643,11835001,11850000,0.0496411198516871,1312,17726,357083,226
Salish,Scaffold_8__1_contigs__length_23786643,11850001,11865000,0.0384356713380775,1315,13373,347932,672
B_SPWA,Scaffold_8__1_contigs__length_23786643,11850001,11865000,0.0330603136767633,1315,5215,157742,4
E_NCCA,Scaffold_8__1_contigs__length_23786643,11850001,11865000,0.0298675014816849,1315,69494,2326743,14
Salish,Scaffold_8__1_contigs__length_23786643,11865001,11880000,0.0560839292381443,1307,19678,350867,450
B_SPWA,Scaffold_8__1_contigs__length_23786643,11865001,11880000,0.0633488228800287,1307,9870,155804,72
E_NCCA,Scaffold_8__1_contigs__length_23786643,11865001,11880000,0.0534956009740234,1307,122982,2298918,256
E_NCCA,Scaffold_8__1_contigs__length_23786643,11880001,11895000,0.0374753279503406,1165,77276,2062050,0
B_SPWA,Scaffold_8__1_contigs__length_23786643,11880001,11895000,0.0467368965665914,1165,6504,139162,44
Salish,Scaffold_8__1_contigs__length_23786643,11880001,11895000,0.0415592659562189,1165,12963,311916,432
Salish,Scaffold_8__1_contigs__length_23786643,11895001,11910000,0.0457624508197868,1338,16342,357105,550
B_SPWA,Scaffold_8__1_contigs__length_23786643,11895001,11910000,0.0384809652979141,1338,6171,160365,14
E_NCCA,Scaffold_8__1_contigs__length_23786643,11895001,11910000,0.0405944368004164,1338,96063,2366408,32
E_NCCA,Scaffold_8__1_contigs__length_23786643,11910001,11925000,0.0327283960022066,1352,78192,2389118,68
B_SPWA,Scaffold_8__1_contigs__length_23786643,11910001,11925000,0.0303308653543841,1352,4920,162211,2
Salish,Scaffold_8__1_contigs__length_23786643,11910001,11925000,0.0307506628578217,1352,11389,370366,124
Salish,Scaffold_8__1_contigs__length_23786643,11925001,11940000,0.0335017008555819,1120,10075,300731,378
B_SPWA,Scaffold_8__1_contigs__length_23786643,11925001,11940000,0.0413005272407732,1120,5546,134284,8
E_NCCA,Scaffold_8__1_contigs__length_23786643,11925001,11940000,0.0384058142885474,1120,76105,1981601,14
E_NCCA,Scaffold_8__1_contigs__length_23786643,11940001,11955000,0.0738767418264325,1611,210206,2845361,106
B_SPWA,Scaffold_8__1_contigs__length_23786643,11940001,11955000,0.0727026019224395,1611,14038,193088,16
Salish,Scaffold_8__1_contigs__length_23786643,11940001,11955000,0.0386637640786281,1611,16766,433636,496
Salish,Scaffold_8__1_contigs__length_23786643,11955001,11970000,0.0281010357055984,1436,10975,390555,258
B_SPWA,Scaffold_8__1_contigs__length_23786643,11955001,11970000,0.0445508356545961,1436,7677,172320,0
E_NCCA,Scaffold_8__1_contigs__length_23786643,11955001,11970000,0.0399318918391407,1436,101477,2541252,8
E_NCCA,Scaffold_8__1_contigs__length_23786643,11970001,11985000,0.0394228603788271,1295,90152,2286795,94
B_SPWA,Scaffold_8__1_contigs__length_23786643,11970001,11985000,0.0462681853047911,1295,7178,155139,18
Salish,Scaffold_8__1_contigs__length_23786643,11970001,11985000,0.0257111785244118,1295,8984,349420,360
Salish,Scaffold_8__1_contigs__length_23786643,11985001,12000000,0.0528289604030454,1318,18665,353310,476
B_SPWA,Scaffold_8__1_contigs__length_23786643,11985001,12000000,0.0602734635296529,1318,9407,156072,144
E_NCCA,Scaffold_8__1_contigs__length_23786643,11985001,12000000,0.0607140668546516,1318,140687,2317206,268
E_NCCA,Scaffold_8__1_contigs__length_23786643,12000001,12015000,0.0481878510415412,1188,101246,2101069,30
B_SPWA,Scaffold_8__1_contigs__length_23786643,12000001,12015000,0.0447741301907968,1188,6383,142560,0
Salish,Scaffold_8__1_contigs__length_23786643,12000001,12015000,0.0445693919562478,1188,14506,325470,108
Salish,Scaffold_8__1_contigs__length_23786643,12015001,12030000,0.064442618345642,1402,24546,380897,270
B_SPWA,Scaffold_8__1_contigs__length_23786643,12015001,12030000,0.0689728958630527,1402,11604,168240,0
E_NCCA,Scaffold_8__1_contigs__length_23786643,12015001,12030000,0.0723010438103594,1402,179317,2480144,24
E_NCCA,Scaffold_8__1_contigs__length_23786643,12030001,12045000,0.0514509210898323,1216,110645,2150496,32
B_SPWA,Scaffold_8__1_contigs__length_23786643,12030001,12045000,0.0512605964171078,1216,7474,145804,8
Salish,Scaffold_8__1_contigs__length_23786643,12030001,12045000,0.0473708727057143,1216,15661,330604,224
Salish,Scaffold_8__1_contigs__length_23786643,12045001,12060000,0.0696180855231973,1360,25409,364977,470
B_SPWA,Scaffold_8__1_contigs__length_23786643,12045001,12060000,0.0803635449926764,1360,13113,163171,2
E_NCCA,Scaffold_8__1_contigs__length_23786643,12045001,12060000,0.0803476420395975,1360,193301,2405808,24
E_NCCA,Scaffold_8__1_contigs__length_23786643,12060001,12075000,0.0511210018410245,1398,126343,2471450,52
B_SPWA,Scaffold_8__1_contigs__length_23786643,12060001,12075000,0.0529789862554235,1398,8877,167557,14
Salish,Scaffold_8__1_contigs__length_23786643,12060001,12075000,0.0521064736680979,1398,19914,382179,170
Salish,Scaffold_8__1_contigs__length_23786643,12075001,12090000,0.1043276898540056,1443,40818,391248,320
B_SPWA,Scaffold_8__1_contigs__length_23786643,12075001,12090000,0.0905976091013618,1443,15680,173073,6
E_NCCA,Scaffold_8__1_contigs__length_23786643,12075001,12090000,0.0964178291429321,1443,246026,2551665,42
Salish,Scaffold_8__1_contigs__length_23786643,12090001,12105000,0.0910936876961217,1732,42035,461448,752
B_SPWA,Scaffold_8__1_contigs__length_23786643,12090001,12105000,0.1015336004932182,1732,21080,207616,16
E_NCCA,Scaffold_8__1_contigs__length_23786643,12090001,12105000,0.094107211501625,1732,287407,3054038,204
B_SPWA,Scaffold_8__1_contigs__length_23786643,12105001,12120000,0.0975124562239483,1802,21078,216157,6
E_NCCA,Scaffold_8__1_contigs__length_23786643,12105001,12120000,0.0897055640088472,1802,285932,3187450,36
Salish,Scaffold_8__1_contigs__length_23786643,12105001,12120000,0.0884961944866364,1802,42998,485874,516
B_SPWA,Scaffold_8__1_contigs__length_23786643,12120001,12135000,0.0918163867764071,1706,18786,204604,8
Salish,Scaffold_8__1_contigs__length_23786643,12120001,12135000,0.0909600294769798,1706,41720,458663,554
E_NCCA,Scaffold_8__1_contigs__length_23786643,12120001,12135000,0.087191037757742,1706,263002,3016388,56
